title,link,published,summary
One third of Middle East workers eyeing new job - Consultancy-me.com,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LW1lLmNvbS9uZXdzLzU1NTEvb25lLXRoaXJkLW9mLW1pZGRsZS1lYXN0LXdvcmtlcnMtZXllaW5nLW5ldy1qb2LSAVxodHRwczovL3d3dy5jb25zdWx0YW5jeS1tZS5jb20vbmV3cy9hbXAvNTU1MS9vbmUtdGhpcmQtb2YtbWlkZGxlLWVhc3Qtd29ya2Vycy1leWVpbmctbmV3LWpvYg?oc=5,"Mon, 16 Jan 2023 08:00:00 GMT",One third of Middle East workers eyeing new job  Consultancy-me.com
Taking lessons from horses – by Publicis's Nathalie Gevresse - Campaign Middle East,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vY2FtcGFpZ25tZS5jb20vdGFraW5nLWxlc3NvbnMtZnJvbS1ob3JzZXMtYnktcHVibGljaXNzLW5hdGhhbGllLWdldnJlc3NlL9IBAA?oc=5,"Fri, 20 Jan 2023 08:00:00 GMT",Taking lessons from horses – by Publicis's Nathalie Gevresse  Campaign Middle East
Why Bringing the 1000 Miglia to the Middle East Makes Perfect Sense - MotorTrend,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3Lm1vdG9ydHJlbmQuY29tL2ZlYXR1cmVzLzEwMDAtbWlsbGUtbWlnbGlhLXVhZS13aHktaXQtbWFrZXMtc2Vuc2Uv0gEA?oc=5,"Tue, 17 Jan 2023 08:00:00 GMT",Why Bringing the 1000 Miglia to the Middle East Makes Perfect Sense  MotorTrend
"Beyonce pays tribute to the Middle East with Arab designers, musical choices at Dubai show - Arab News",https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3LmFyYWJuZXdzLmNvbS9ub2RlLzIyMzY3NDYvbGlmZXN0eWxl0gEA?oc=5,"Sun, 22 Jan 2023 08:00:00 GMT","Beyonce pays tribute to the Middle East with Arab designers, musical choices at Dubai show  Arab News"
Report: UK Labour could drop recognition of Palestine in new manifesto - Middle East Monitor,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDExOS1yZXBvcnQtdWstbGFib3VyLWNvdWxkLWRyb3AtcmVjb2duaXRpb24tb2YtcGFsZXN0aW5lLWluLW5ldy1tYW5pZmVzdG8v0gF1aHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTE5LXJlcG9ydC11ay1sYWJvdXItY291bGQtZHJvcC1yZWNvZ25pdGlvbi1vZi1wYWxlc3RpbmUtaW4tbmV3LW1hbmlmZXN0by9hbXAv?oc=5,"Thu, 19 Jan 2023 08:00:00 GMT",Report: UK Labour could drop recognition of Palestine in new manifesto  Middle East Monitor
McKinsey gets a big boost to its Middle East partner team - Consultancy-me.com,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LW1lLmNvbS9uZXdzLzU1OTMvbWNraW5zZXktZ2V0cy1hLWJpZy1ib29zdC10by1pdHMtbWlkZGxlLWVhc3QtcGFydG5lci10ZWFt0gFmaHR0cHM6Ly93d3cuY29uc3VsdGFuY3ktbWUuY29tL25ld3MvYW1wLzU1OTMvbWNraW5zZXktZ2V0cy1hLWJpZy1ib29zdC10by1pdHMtbWlkZGxlLWVhc3QtcGFydG5lci10ZWFt?oc=5,"Tue, 17 Jan 2023 08:00:00 GMT",McKinsey gets a big boost to its Middle East partner team  Consultancy-me.com
"Israel: New Government, New Uproar - ISPI",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmlzcGlvbmxpbmUuaXQvZW4vcHVibGljYXRpb24vaXNyYWVsLW5ldy1nb3Zlcm5tZW50LW5ldy11cHJvYXItMTA3NjQ50gEA?oc=5,"Fri, 20 Jan 2023 08:00:00 GMT","Israel: New Government, New Uproar  ISPI"
Cristiano Ronaldo primed to make debut in Middle East debut and could face Lionel Messi - how did he get here? - Sky Sports,https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy5za3lzcG9ydHMuY29tL2Zvb3RiYWxsL25ld3MvMTEwOTYvMTI3ODkxMzEvY3Jpc3RpYW5vLXJvbmFsZG8tcHJpbWVkLXRvLW1ha2UtZGVidXQtaW4tbWlkZGxlLWVhc3QtZGVidXQtYW5kLWNvdWxkLWZhY2UtbGlvbmVsLW1lc3NpLWhvdy1kaWQtaGUtZ2V0LWhlcmXSAaYBaHR0cHM6Ly93d3cuc2t5c3BvcnRzLmNvbS9hbXAvZm9vdGJhbGwvbmV3cy8xMTA5Ni8xMjc4OTEzMS9jcmlzdGlhbm8tcm9uYWxkby1wcmltZWQtdG8tbWFrZS1kZWJ1dC1pbi1taWRkbGUtZWFzdC1kZWJ1dC1hbmQtY291bGQtZmFjZS1saW9uZWwtbWVzc2ktaG93LWRpZC1oZS1nZXQtaGVyZQ?oc=5,"Thu, 19 Jan 2023 08:00:00 GMT",Cristiano Ronaldo primed to make debut in Middle East debut and could face Lionel Messi - how did he get here?  Sky Sports
Turkey in talks to purchase UK's Type 23 frigates - Middle East Eye,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvdHVya2V5LXVrLXR5cGUtZnJpZ2F0ZXMtcHVyY2hhc2UtdGFsa3PSAQA?oc=5,"Thu, 19 Jan 2023 08:00:00 GMT",Turkey in talks to purchase UK's Type 23 frigates  Middle East Eye
Deloitte picks Jordan for 3rd Digital Center in the Middle East - Consultancy-me.com,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LW1lLmNvbS9uZXdzLzU2MDgvZGVsb2l0dGUtcGlja3Mtam9yZGFuLWZvci0zcmQtZGlnaXRhbC1jZW50ZXItaW4tdGhlLW1pZGRsZS1lYXN00gFsaHR0cHM6Ly93d3cuY29uc3VsdGFuY3ktbWUuY29tL25ld3MvYW1wLzU2MDgvZGVsb2l0dGUtcGlja3Mtam9yZGFuLWZvci0zcmQtZGlnaXRhbC1jZW50ZXItaW4tdGhlLW1pZGRsZS1lYXN0?oc=5,"Wed, 18 Jan 2023 08:00:00 GMT",Deloitte picks Jordan for 3rd Digital Center in the Middle East  Consultancy-me.com
Aramco is Middle East’s most valuable brand in new ranking of global brand values | Press Release - brandfinance.com,https://news.google.com/rss/articles/CBMikwFodHRwczovL2JyYW5kZmluYW5jZS5jb20vcHJlc3MtcmVsZWFzZXMvJUUyJTgwJThCJUUyJTgwJThCJUUyJTgwJThCYXJhbWNvLWlzLW1pZGRsZS1lYXN0cy1tb3N0LXZhbHVhYmxlLWJyYW5kLWluLW5ldy1yYW5raW5nLW9mLWdsb2JhbC1icmFuZC12YWx1ZXPSAQA?oc=5,"Wed, 18 Jan 2023 08:00:00 GMT",Aramco is Middle East’s most valuable brand in new ranking of global brand values | Press Release  brandfinance.com
"GCC countries will buck the global recession, say PwC economists - Consultancy-me.com",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LW1lLmNvbS9uZXdzLzU2MjAvZ2NjLWNvdW50cmllcy13aWxsLWJ1Y2stdGhlLWdsb2JhbC1yZWNlc3Npb24tc2F5LXB3Yy1lY29ub21pc3Rz0gFsaHR0cHM6Ly93d3cuY29uc3VsdGFuY3ktbWUuY29tL25ld3MvYW1wLzU2MjAvZ2NjLWNvdW50cmllcy13aWxsLWJ1Y2stdGhlLWdsb2JhbC1yZWNlc3Npb24tc2F5LXB3Yy1lY29ub21pc3Rz?oc=5,"Thu, 19 Jan 2023 08:00:00 GMT","GCC countries will buck the global recession, say PwC economists  Consultancy-me.com"
Russia in the Middle East After Ukraine - CSIS | Center for Strategic and International Studies,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LmNzaXMub3JnL2FuYWx5c2lzL3J1c3NpYS1taWRkbGUtZWFzdC1hZnRlci11a3JhaW5l0gEA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT",Russia in the Middle East After Ukraine  CSIS | Center for Strategic and International Studies
"U.S., Israel Begin Juniper Oak Exercise > U.S - Department of Defense",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmRlZmVuc2UuZ292L05ld3MvTmV3cy1TdG9yaWVzL0FydGljbGUvQXJ0aWNsZS8zMjc2NDc3L3VzLWlzcmFlbC1iZWdpbi1qdW5pcGVyLW9hay1leGVyY2lzZS_SAQA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT","U.S., Israel Begin Juniper Oak Exercise > U.S  Department of Defense"
Jerusalem synagogue shooting: Israel arrests 42 after deadly attack - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDQzMDQ5MdIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDQzMDQ5MS5hbXA?oc=5,"Sat, 28 Jan 2023 08:00:00 GMT",Jerusalem synagogue shooting: Israel arrests 42 after deadly attack  BBC.com
"New Commanders Nominated to Lead Pacific, Middle East Fleets - USNI News - USNI News",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIzLzAxLzI4L3doaXRlLWhvdXNlLW5vbWluYXRlcy1uZXctY29tbWFuZGVycy1mb3ItcGFjaWZpYy1taWRkbGUtZWFzdC1mbGVldHPSAQA?oc=5,"Sat, 28 Jan 2023 08:00:00 GMT","New Commanders Nominated to Lead Pacific, Middle East Fleets - USNI News  USNI News"
Blinken to head to Middle East amid Israeli-Palestinian tensions - Al Jazeera English,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEvMjYvYmxpbmtlbi10by1oZWFkLXRvLW1pZGRsZS1lYXN0LWFtaWQtaXNyYWVsaS1wYWxlc3Rpbmlhbi10ZW5zaW9uc9IBbWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyMy8xLzI2L2JsaW5rZW4tdG8taGVhZC10by1taWRkbGUtZWFzdC1hbWlkLWlzcmFlbGktcGFsZXN0aW5pYW4tdGVuc2lvbnM?oc=5,"Thu, 26 Jan 2023 08:00:00 GMT",Blinken to head to Middle East amid Israeli-Palestinian tensions  Al Jazeera English
U.S. tested by Israeli-Palestinian violence as Blinken visits Middle East - PBS NewsHour,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvcG9saXRpY3MvdS1zLXRlc3RlZC1ieS1pc3JhZWxpLXBhbGVzdGluaWFuLXZpb2xlbmNlLWFzLWJsaW5rZW4tdmlzaXRzLW1pZGRsZS1lYXN00gFyaHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvcG9saXRpY3MvdS1zLXRlc3RlZC1ieS1pc3JhZWxpLXBhbGVzdGluaWFuLXZpb2xlbmNlLWFzLWJsaW5rZW4tdmlzaXRzLW1pZGRsZS1lYXN0?oc=5,"Sun, 29 Jan 2023 08:00:00 GMT",U.S. tested by Israeli-Palestinian violence as Blinken visits Middle East  PBS NewsHour
Beyond Oil: A New Phase in China-Middle East Engagement - The Diplomat,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vdGhlZGlwbG9tYXQuY29tLzIwMjMvMDEvYmV5b25kLW9pbC1hLW5ldy1waGFzZS1pbi1jaGluYS1taWRkbGUtZWFzdC1lbmdhZ2VtZW50L9IBAA?oc=5,"Wed, 25 Jan 2023 08:00:00 GMT",Beyond Oil: A New Phase in China-Middle East Engagement  The Diplomat
Blinken begins Middle East trip amid spate of violence - Reuters.com,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2JsaW5rZW4tYmVnaW5zLW1pZGRsZS1lYXN0LXRyaXAtYW1pZC1zcGF0ZS12aW9sZW5jZS0yMDIzLTAxLTI5L9IBAA?oc=5,"Sun, 29 Jan 2023 08:00:00 GMT",Blinken begins Middle East trip amid spate of violence  Reuters.com
Forecasting the Middle East for 2023 – BRINK – Conversations and Insights on Global Business - BRINK,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmJyaW5rbmV3cy5jb20vZm9yZWNhc3RpbmctdGhlLW1pZGRsZS1lYXN0LWZvci0yMDIzL9IBAA?oc=5,"Sun, 29 Jan 2023 08:00:00 GMT",Forecasting the Middle East for 2023 – BRINK – Conversations and Insights on Global Business  BRINK
The Japan Institute of International Affairs - jiia.or.jp,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmppaWEub3IuanAvZW4vY29sdW1uLzIwMjMvMDEvbWlkZGxlLWVhc3QtYWZyaWNhLWZ5MjAyMi0wMy5odG1s0gEA?oc=5,"Mon, 23 Jan 2023 08:00:00 GMT",The Japan Institute of International Affairs  jiia.or.jp
The deadly maths Israel uses to target Palestinians - Middle East Eye,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L2JpZy1zdG9yeS9pc3JhZWwtcGFsZXN0aW5pYW5zLWRlYWRseS1tYXRoLXRhcmdldHMtaG930gEA?oc=5,"Mon, 23 Jan 2023 08:00:00 GMT",The deadly maths Israel uses to target Palestinians  Middle East Eye
Developing Readiness for Community Networks in the Middle East and North Africa - Internet Society,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5pbnRlcm5ldHNvY2lldHkub3JnL3Jlc291cmNlcy9kb2MvMjAyMy9kZXZlbG9waW5nLXJlYWRpbmVzcy1mb3ItY29tbXVuaXR5LW5ldHdvcmtzLWluLXRoZS1taWRkbGUtZWFzdC1hbmQtbm9ydGgtYWZyaWNhL9IBAA?oc=5,"Fri, 27 Jan 2023 08:00:00 GMT",Developing Readiness for Community Networks in the Middle East and North Africa  Internet Society
Middle East Tourism Set to Return to Pre-Pandemic Levels in 2023 - Skift Travel News,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vc2tpZnQuY29tLzIwMjMvMDEvMjUvbWlkZGxlLWVhc3QtdG91cmlzbS1zZXQtdG8tcmV0dXJuLXRvLXByZS1wYW5kZW1pYy1sZXZlbHMtaW4tMjAyMy_SAWJodHRwczovL3NraWZ0LmNvbS8yMDIzLzAxLzI1L21pZGRsZS1lYXN0LXRvdXJpc20tc2V0LXRvLXJldHVybi10by1wcmUtcGFuZGVtaWMtbGV2ZWxzLWluLTIwMjMvYW1wLw?oc=5,"Wed, 25 Jan 2023 08:00:00 GMT",Middle East Tourism Set to Return to Pre-Pandemic Levels in 2023  Skift Travel News
The Changing Strategic Importance of the Middle East and North Africa - CSIS | Center for Strategic and International Studies,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNzaXMub3JnL2FuYWx5c2lzL2NoYW5naW5nLXN0cmF0ZWdpYy1pbXBvcnRhbmNlLW1pZGRsZS1lYXN0LWFuZC1ub3J0aC1hZnJpY2EtMNIBAA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT",The Changing Strategic Importance of the Middle East and North Africa  CSIS | Center for Strategic and International Studies
"Middle East round-up: Turkey, Sweden, NATO and the Quran - Al Jazeera English",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEvMjYvbWlkZGxlLWVhc3Qtcm91bmQtdXAtdHVya2V5LXN3ZWRlbi1uYXRvLWFuZC10aGUtcXVyYW7SAWJodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjMvMS8yNi9taWRkbGUtZWFzdC1yb3VuZC11cC10dXJrZXktc3dlZGVuLW5hdG8tYW5kLXRoZS1xdXJhbg?oc=5,"Thu, 26 Jan 2023 08:00:00 GMT","Middle East round-up: Turkey, Sweden, NATO and the Quran  Al Jazeera English"
"Israel appears to have been behind drone strike on Iran factory, U.S. official says - Reuters.com",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2JsYXN0LWhlYXJkLW1pbGl0YXJ5LXBsYW50LWlyYW5zLWNlbnRyYWwtY2l0eS1pc2ZhaGFuLXN0YXRlLW1lZGlhLTIwMjMtMDEtMjgv0gEA?oc=5,"Sun, 29 Jan 2023 08:00:00 GMT","Israel appears to have been behind drone strike on Iran factory, U.S. official says  Reuters.com"
Gunman kills 7 people in occupied East Jerusalem attack - Al Jazeera English,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEvMjcvZ3VubWFuLXdvdW5kcy1hdC1sZWFzdC01LXBlb3BsZS1pbi1lYXN0LWplcnVzYWxlbS1hdHRhY2vSAWVodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjMvMS8yNy9ndW5tYW4td291bmRzLWF0LWxlYXN0LTUtcGVvcGxlLWluLWVhc3QtamVydXNhbGVtLWF0dGFjaw?oc=5,"Fri, 27 Jan 2023 08:00:00 GMT",Gunman kills 7 people in occupied East Jerusalem attack  Al Jazeera English
"Middle East money forcing Liverpool, Man Utd to seek new investment - experts - Reuters.com",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xpZmVzdHlsZS9zcG9ydHMvbWlkZGxlLWVhc3QtbW9uZXktZm9yY2luZy1saXZlcnBvb2wtbWFuLXV0ZC1zZWVrLW5ldy1pbnZlc3RtZW50LWV4cGVydHMtMjAyMy0wMS0yNC_SAQA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT","Middle East money forcing Liverpool, Man Utd to seek new investment - experts  Reuters.com"
Blinken arrives in Egypt as Israeli-Palestinian tensions soar - Al Jazeera English,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEvMjkvYmxpbmtlbi1hcnJpdmVzLWluLWNhaXJvLWFzLWlzcmFlbGktcGFsZXN0aW5pYW4tdGVuc2lvbnMtc29hctIBamh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyMy8xLzI5L2JsaW5rZW4tYXJyaXZlcy1pbi1jYWlyby1hcy1pc3JhZWxpLXBhbGVzdGluaWFuLXRlbnNpb25zLXNvYXI?oc=5,"Sun, 29 Jan 2023 08:00:00 GMT",Blinken arrives in Egypt as Israeli-Palestinian tensions soar  Al Jazeera English
Amylyx Selects Neopharm to Market AMX0035 for ALS in Middle East |... - ALS News Today,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vYWxzbmV3c3RvZGF5LmNvbS9uZXdzL2FteWx5eC1zZWxlY3QtbmVvcGhhcm0tbWFya2V0LWFteDAwMzUtbWlkZGxlLWVhc3Qv0gEA?oc=5,"Wed, 25 Jan 2023 08:00:00 GMT",Amylyx Selects Neopharm to Market AMX0035 for ALS in Middle East |...  ALS News Today
Protests against Quran burning held across the Middle East - The Associated Press,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3Byb3Rlc3RzLWFuZC1kZW1vbnN0cmF0aW9ucy1kZW5tYXJrLXBha2lzdGFuLWlzbGFtYWJhZC1pc2xhbS1lZWI5YjgzNjY0NWE5OTY3YzA4YzJjOWZhMzljODlkMNIBAA?oc=5,"Fri, 27 Jan 2023 08:00:00 GMT",Protests against Quran burning held across the Middle East  The Associated Press
Blinken headed to Mideast as US alarm over violence grows - The Associated Press,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3BvbGl0aWNzLWVneXB0LWdvdmVybm1lbnQtaXNyYWVsLXVuaXRlZC1zdGF0ZXMtYmVuamFtaW4tbmV0YW55YWh1LTkzNWNjMDUzOWQ3NzBmNGM2MWY0MWQ5NTAyNTAzODlj0gEA?oc=5,"Thu, 26 Jan 2023 08:00:00 GMT",Blinken headed to Mideast as US alarm over violence grows  The Associated Press
Israel prepares to demolish home of Palestinian gunman who killed 7 in East Jerusalem - PBS NewsHour,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvd29ybGQvaXNyYWVsLXByZXBhcmVzLXRvLWRlbW9saXNoLWhvbWUtb2YtcGFsZXN0aW5pYW4tZ3VubWFuLXdoby1raWxsZWQtNy1pbi1lYXN0LWplcnVzYWxlbdIBfGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvYW1wL3dvcmxkL2lzcmFlbC1wcmVwYXJlcy10by1kZW1vbGlzaC1ob21lLW9mLXBhbGVzdGluaWFuLWd1bm1hbi13aG8ta2lsbGVkLTctaW4tZWFzdC1qZXJ1c2FsZW0?oc=5,"Sun, 29 Jan 2023 08:00:00 GMT",Israel prepares to demolish home of Palestinian gunman who killed 7 in East Jerusalem  PBS NewsHour
Israel hits militant sites in Gaza after rockets fired following deadly raid - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDQyMzI2N9IBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDQyMzI2Ny5hbXA?oc=5,"Fri, 27 Jan 2023 08:00:00 GMT",Israel hits militant sites in Gaza after rockets fired following deadly raid  BBC.com
First woman pastor in Holy Land ordained - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDM2NDE0M9IBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDM2NDE0My5hbXA?oc=5,"Sun, 22 Jan 2023 08:00:00 GMT",First woman pastor in Holy Land ordained  BBC.com
Building Blocks for the Future - UNICEF,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnVuaWNlZi5vcmcvbWVuYS9zdG9yaWVzL2J1aWxkaW5nLWJsb2Nrcy1mdXR1cmXSAQA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT",Building Blocks for the Future  UNICEF
People-to-people exchanges matter. They're integral to nurturing the Abraham Accords. - Atlantic Council,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5hdGxhbnRpY2NvdW5jaWwub3JnL2Jsb2dzL21lbmFzb3VyY2UvcGVvcGxlLXRvLXBlb3BsZS1leGNoYW5nZXMtbWF0dGVyLXRoZXlyZS1pbnRlZ3JhbC10by1udXJ0dXJpbmctdGhlLWFicmFoYW0tYWNjb3Jkcy_SAQA?oc=5,"Thu, 26 Jan 2023 08:00:00 GMT",People-to-people exchanges matter. They're integral to nurturing the Abraham Accords.  Atlantic Council
"Beyonce Dubai concert a 'missed opportunity', say Arab LGBTQ+ activists - Middle East Eye",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvYmV5b25jZS11YWUtY29uY2VydC1taXNzZWQtb3Bwb3J0dW5pdHktbGdidHEtYXJhYi1hY3RpdmlzdHPSAQA?oc=5,"Mon, 23 Jan 2023 08:00:00 GMT","Beyonce Dubai concert a 'missed opportunity', say Arab LGBTQ+ activists  Middle East Eye"
Nine Palestinians killed in Israeli raid in Jenin - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDQxMDYwN9IBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDQxMDYwNy5hbXA?oc=5,"Thu, 26 Jan 2023 08:00:00 GMT",Nine Palestinians killed in Israeli raid in Jenin  BBC.com
Israeli fascism is splitting the Zionist camp. 48 Palestinians must forge own opposition - Middle East Eye,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vSXNyYWVsaS1mYXNjaXNtLXNwbGl0dGluZy1aaW9uaXN0LWNhbXAtNDgtUGFsZXN0aW5pYW5zLW9wcG9zaXRpb27SAQA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT",Israeli fascism is splitting the Zionist camp. 48 Palestinians must forge own opposition  Middle East Eye
AhlanPalestine: Meet the duo creating tours to showcase Palestine's natural beauty - Middle East Eye,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L2Rpc2NvdmVyL2FobGFucGFsZXN0aW5lLXRyYXZlbC1jdXN0b21pc2VkLXRvdXJzLXBhbGVzdGluZS10cmVra2luZy1ob2xpZGF5LXRvdXJndWlkZdIBAA?oc=5,"Tue, 24 Jan 2023 08:00:00 GMT",AhlanPalestine: Meet the duo creating tours to showcase Palestine's natural beauty  Middle East Eye
Israel raid in Jenin kills nine Palestinians in 'massacre' - Middle East Eye,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvaXNyYWVsLXJhaWQtamVuaW4ta2lsbGVkLXdvdW5kLXNldmVyYWwtb3RoZXJz0gEA?oc=5,"Thu, 26 Jan 2023 08:00:00 GMT",Israel raid in Jenin kills nine Palestinians in 'massacre'  Middle East Eye
Fauda's Season 4 Breaks Viewership Records In The Middle East - I24NEWS - i24NEWS,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmkyNG5ld3MudHYvZW4vbmV3cy9taWRkbGUtZWFzdC9jdWx0dXJlLzE2NzQ2NjE0NTQtZmF1ZGEtcy1zZWFzb24tNC1icmVha3Mtdmlld2Vyc2hpcC1yZWNvcmRzLWluLXRoZS1taWRkbGUtZWFzdNIBAA?oc=5,"Wed, 25 Jan 2023 08:00:00 GMT",Fauda's Season 4 Breaks Viewership Records In The Middle East - I24NEWS  i24NEWS
Zionists only: The basic flaw of Israel's new protests against judicial power grab - Middle East Eye,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vaXNyYWVsLXBhbGVzdGluZS16aW9uaXN0cy1vbmx5LXByb3Rlc3RzLWFnYWluc3QtanVkaWNpYWwtY291cC1mbGF30gEA?oc=5,"Wed, 25 Jan 2023 08:00:00 GMT",Zionists only: The basic flaw of Israel's new protests against judicial power grab  Middle East Eye
The perils of separating culture and occupation in Palestine - Middle East Eye,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L2Rpc2NvdmVyL3BhbGVzdGluZS1vY2N1cGF0aW9uLXNlcGFyYXRpbmctY3VsdHVyZS1wZXJpbHPSAQA?oc=5,"Wed, 25 Jan 2023 08:00:00 GMT",The perils of separating culture and occupation in Palestine  Middle East Eye
